,Retail_Product_Level1Name,Retail_Product_Color,Retail_Product_Size,Retail_Product_Style,Retail_Product_Name,Retail_Product_SKU,Retail_SOHQTY,Retail_CCQTY,_merge,Diff,Unders
2754,VESTUARIO,VERDE,UNICO,SOUTIEN / TOP,SOUTIEN TOP FAIXA TRS S  BOJO REF CE3978,9624630002,4,4,both,0,0
2755,VESTUARIO,JEANS,46,BERMUDA JEANS,BERMUDA JEANS CRN MSA INK USED E FAST PI,9578650005,1,0,left_only,-1,1
2756,VESTUARIO,JEANS,34,CALÇA JEANS,CALCA JEANS JV PRD INK CALCA  JV PRD INK,9561520006,1,1,both,0,0
2757,VESTUARIO,AZUL,40,BERMUDA SARJA,BERMUDA CM SLO INK CHINO MARINHO LISO IN,9290260002,1,0,left_only,-1,1
2758,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS CRN PRD MARCA DE TERCEIROS C,9477680005,1,0,left_only,-1,1
2759,VESTUARIO,JEANS,34,CALÇA JEANS,CALCA JEANS  EVT JV PRD INK USED MARMORI,9412280001,1,1,both,0,0
2760,VESTUARIO,AZUL,G,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA LH,9468520007,1,0,left_only,-1,1
2761,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM USED FILIGR,9440420005,3,0,left_only,-3,3
2762,BELEZA,OTHER,OTHER,PERFUME,PERFUME  WA SLO JEQUITI Colonia Desodora,8773030000,5,5,both,0,0
2763,BELEZA,OTHER,OTHER,BATOM,BATOM  WL VULT VULT BATOM MATE 013 35g,9032250000,1,1,both,0,0
2764,VESTUARIO,PRETO,M,CALCINHA / BOTTOM,CALCINHA CJ MSA ELLA CALECON BICOLOR PRE,9469210002,1,1,both,0,0
2765,ELETRO-ELETRONICOS,OTHER,OTHER,MOTOROLA,MOTO E32 ROSE 64GB,9599000000,2,2,both,0,0
2766,VESTUARIO,CINZA,GG,SHORT DOLL,SHORT DOLL SEM MANGA JV CN SLO ELLA GATI,9663450002,2,2,both,0,0
2767,VESTUARIO,JEANS,46,BERMUDA JEANS,BERMUDA JEANS INK SUPER STONE LISO 35286,9525520008,1,0,left_only,-1,1
2768,VESTUARIO,JEANS,48,TOP PLUS,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9427230005,1,0,left_only,-1,1
2769,VESTUARIO,BEGE,G,CALCINHA / BOTTOM,CALCINHA  SLO ELLA CHAMPAGNE LISO BEGE G,9637520001,4,0,left_only,-4,4
2770,VESTUARIO,ROSA,36,CALÇA SARJA,CALCA JEANS JV MSA INK BASICA BARRA VIRA,9427160009,1,0,left_only,-1,1
2771,VESTUARIO,PRETO,G,CAMISOLA / ROBE,CAMISOLA SEM MANGA CJ PRD ELLA RENDA LIS,9532200003,2,1,both,-1,1
2772,VESTUARIO,CINZA,GG,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN PRD DISNEY,9590670002,2,2,both,0,0
2773,VESTUARIO,PRETO,G,PIJAMA,PIJAMA MANGA CURTA JV CN ELLA LOVE EM PI,9717220001,3,3,both,0,0
2774,BELEZA,OTHER,OTHER,PERFUME,PERFUME  WA JEQUITI DESODORANTE COLONIA,8901400000,1,1,both,0,0
2775,VESTUARIO,PRETO,34/39,MEIA CASUAL/ESPORTIVA,3 PARES MEIA CURTA FCX WARNER FRAJOLA,9436780001,4,1,both,-3,3
2776,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CRN PRD INK USED TANK RASGOS,9479710002,1,0,left_only,-1,1
2777,VESTUARIO,CINZA,G,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA BU,9468540007,4,4,both,0,0
2778,VESTUARIO,JEANS,46,CALÇA JEANS,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9663590004,1,0,left_only,-1,1
2779,BELEZA,OTHER,OTHER,PERFUME,COLONIA DESODORANTE MASCULINA BEN 10  25,8687320000,6,4,both,-2,2
2780,VESTUARIO,ROSA,4,CALÇA,CALCA C8 PRD INFA INK COM CINTO LISO 305,9483670001,2,0,left_only,-2,2
2781,BELEZA,OTHER,OTHER,SPRAY/ COLÔNIA,DESODORANTE COLONIA SPLASH JEQUITI EU DE,8687490000,1,1,both,0,0
2782,VESTUARIO,PRATEADO,LONGO,COLAR,COLAR PRATEADO CORACAO E BRILHO LTCP 016,9544840001,1,0,left_only,-1,1
2783,VESTUARIO,AZUL,M,KIT CALCINHA,2 CALCINHAS BIQUINI CR SLO ESTAMP FLORAL,9707400002,4,4,both,0,0
2784,VESTUARIO,ROSA,36,CALÇA SARJA,CALCA CRN MSA INK FIVE POCKETS LISO ROSA,9420140001,2,2,both,0,0
2785,VESTUARIO,JEANS,48,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM USED FILIGR,9440870007,1,0,left_only,-1,1
2786,VESTUARIO,JEANS,46,CALÇA JEANS,CALCA JEANS JV PRD INK COS DUPLO E BOLSO,9579600006,1,0,left_only,-1,1
2787,VESTUARIO,PRETO,36,CALÇA JEANS,CALCA SARJA CRN MSA MARCA DE TERCEIROS C,9453100001,2,2,both,0,0
2788,VESTUARIO,CINZA,M,KIT CALCINHA,CALCINHA JV CN SLO ELLA ESTRELA ESTAMPAD,9588090003,3,3,both,0,0
2789,VESTUARIO,AZUL,GG,KIT CALCINHA,2 CALCINHAS BIQUINI CR SLO ESTAMP FLORAL,9707400003,2,2,both,0,0
2790,BELEZA,OTHER,OTHER,SHAMPOO,SHAMPOO JEQUITI JUSTICE LEAGUE 150 ML,9739820000,5,3,both,-2,2
2791,VESTUARIO,JEANS,46,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM STONE E USE,9440400005,4,0,left_only,-4,4
2792,VESTUARIO,PRETO,GG,KIT CALCINHA,CALCINHA CJ ELLA BRANCO E PRETO LISO GG,9339230002,2,2,both,0,0
2793,VESTUARIO,JEANS,40,BOTTOM CURTO JEANS,SHORT JEANS CRN PRD INK RASGOS USED BIGO,9480250004,2,0,left_only,-2,2
2794,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CDD PRD INK VISTA ABOTOADA,9479880002,1,1,both,0,0
2795,VESTUARIO,JEANS,38,INTEIRO,MACAQUINHO SEM MANGA JEANS CRN PRD INK L,9230400004,0,0,left_only,0,0
2796,VESTUARIO,ROXO,46,CALÇA JEANS,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479840005,2,1,both,-1,1
2797,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO COURO,RELOGIO MONDAINE MASC COURO PRETO KIT PU,9538970000,1,1,both,0,0
2798,VESTUARIO,ROSA,8,CALÇA,CALCA C8 PRD INFA INK COM CINTO LISO 305,9483670003,2,0,left_only,-2,2
2799,VESTUARIO,CINZA,G,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN GARFIELD ES,9669650007,2,2,both,0,0
2800,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9392570005,3,0,left_only,-3,3
2801,VESTUARIO,JEANS,48,BERMUDA JEANS,BERMUDA JEANS EVT PAIS CRN PRD INK BERMU,9578940006,1,0,left_only,-1,1
2802,VESTUARIO,JEANS,6,TOP/JAQUETA,BLUSA C8 SLO INFA INK CIGANINHA LISO JEA,9434210001,0,0,left_only,0,0
2803,VESTUARIO,JEANS,42,TOP,TOP SEM MANGA CY SAW EVT LAN MARCA DE TE,9703600004,2,0,left_only,-2,2
2804,VESTUARIO,ROSA,40,SOUTIEN / TOP,SOUTIEN CR SLO ELLA LISO ROSA 40 ROSA CL,9671690003,1,1,both,0,0
2805,VESTUARIO,PRATA,SEM TAMANHO,CONJUNTO,CONJUNTO NIQUEL PINGENTE COM ESCRITA LOV,9593740001,3,0,left_only,-3,3
2806,VESTUARIO,PRETO,44,SOUTIEN / TOP,SOUTIEN CJ PRD ELLA LISO PRETO 44 PRETO,9447160004,1,1,both,0,0
2807,VESTUARIO,JEANS,34,INTEIRO,MACACAO SEM MANGA JEANS CRN PRD INK DIRT,9480820007,2,2,both,0,0
2808,VESTUARIO,PRETO,40,CALÇA SARJA,CALCA SARJA JV PRD INK RETA COM BOLSO CA,9643040003,2,0,left_only,-2,2
2809,VESTUARIO,MARROM,48,CALÇA SARJA,CALCA SARJA CRN MSA INK JOGGER CARGO  LI,9637460007,1,0,left_only,-1,1
2810,VESTUARIO,CINZA,UNICO,ÓCULOS METAL,OCULOS FEM MET GUN REDONDO FUME VC2489C3,9562030001,1,1,both,0,0
2811,VESTUARIO,PRETO,M,CAMISOLA / ROBE,CAMISOLA MANGA CURTA JV CN SLO FRIENDS E,9443630006,2,2,both,0,0
2812,VESTUARIO,ROSA,8,CALÇA,CALCA C8 PRD EVT LCM JOGGER CLOCHARD INF,9405840003,1,0,left_only,-1,1
2813,VESTUARIO,JEANS,40,BOTTOM CURTO JEANS,SHORT CY SAW EVT LAN MARCA DE TERCEIROS,9703570003,2,0,left_only,-2,2
2814,VESTUARIO,JEANS,36,BERMUDA JEANS,BERMUDA JEANS CRN MSA INK USED E FAST PI,9578650008,1,0,left_only,-1,1
2815,VESTUARIO,CINZA,P,CAMISOLA / ROBE,CAMISOLA MANGA CURTA JV CN SLO DISNEY V,9443510004,4,4,both,0,0
2816,VESTUARIO,ROSA,44,SOUTIEN / TOP,SOUTIEN CJ PRD ELLA BICOLOR ROSA 44 ROSA,9563910003,3,0,left_only,-3,3
2817,BELEZA,OTHER,OTHER,BATOM,BATOM  WL VULT VULT BATOM MATE 003 35g,9032220000,2,2,both,0,0
2818,VESTUARIO,ROXO,GG,CALCINHA / BOTTOM,3 CALCINHAS APP TRS  REF 51509 K163 ESTR,8566570004,2,0,left_only,-2,2
2819,VESTUARIO,JEANS,46,CALÇA JEANS PLUS,CALCA  PS PRD INK SKY RASGOS ELASTICO TR,9481120001,2,0,left_only,-2,2
2820,VESTUARIO,LARANJA,46,BERMUDA SARJA,BERMUDA JEANS CRN MSA INK FIVE POCKETS L,9578730002,2,0,left_only,-2,2
2821,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CRN MSA INK FIVE POCKETS USE,9384140002,1,0,left_only,-1,1
2822,VESTUARIO,CHOCOLATE,48,SOUTIEN / TOP,SOUTIEN APP TRS COLONIAL CETINETE RENDA,5572370001,1,1,both,0,0
2823,VESTUARIO,JEANS,48,CALÇA JEANS PLUS,CALCA JEANS PS MSA INK USED E BARRA CHUV,9383740005,3,3,both,0,0
2824,VESTUARIO,JEANS,6,BERMUDA,BERMUDA EVT PAIS C8 PRD INFO INK FIVE PO,9483840002,2,1,both,-1,1
2825,VESTUARIO,BRANCO,50,SOUTIEN / TOP,SOUTIEN TG P1 RENDA BCA ADA 50 BRANCO CL,9458340003,2,1,both,-1,1
2826,VESTUARIO,PRETO,P,CAMISOLA / ROBE,CAMISOLA APP SEM MANGA SNS SLO ELLA LISO,8907080004,2,1,both,-1,1
2827,ELETRO-ELETRONICOS,OTHER,OTHER,SAMSUNG,SAMS GALAXY A03 CORE PRETO 32GB SM A032M,9474580000,7,7,both,0,0
2828,VESTUARIO,ROSA,46,CALÇA SARJA,CALCA SARJA CRN MSA INK PUSH UP BOLSO SE,9420010005,2,0,left_only,-2,2
2829,VESTUARIO,BEGE,52,SOUTIEN / TOP,SOUTIEN TRS BIBELO PEROLA REF 61486 BEGE,9362400004,2,2,both,0,0
2830,VESTUARIO,BEGE,M,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB REF 51509 K126 V,7221750002,2,1,both,-1,1
2831,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA   SAW MARCA DE TERCEIROS CALCA BOO,9660040005,1,1,both,0,0
2832,ELETRO-ELETRONICOS,OTHER,OTHER,MOTOROLA,MOTO G71 VERDE 128GB 5G,9389760000,5,1,both,-4,4
2833,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN MSA INK AMACIADAUSED LIS,9578050003,4,0,left_only,-4,4
2834,VESTUARIO,PRETO,44,BOTTOM CURTO SARJA,SHORT SARJA JV SLO INK COM AMASSADINHO,9384360005,3,1,both,-2,2
2835,VESTUARIO,BRANCO,GG,CALCINHA / BOTTOM,CALCINHA APP SLO CALECON RENDA VERAO BRA,7738200004,2,2,both,0,0
2836,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA  CRN PRD INK ELASTICO COS MARMORIZ,9479790005,2,2,both,0,0
2837,VESTUARIO,JEANS,3,CALÇA,CALCA C8 PRD PPO INK STONE USED TANK E F,9483790003,2,1,both,-1,1
2838,VESTUARIO,ROSA,14,INTEIRO,MACACAO SEM MANGA C8 PRD JUVA INK COM CI,9406160001,0,0,left_only,0,0
2839,VESTUARIO,PRETO,54,SOUTIEN / TOP,SOUTIEN APP TRS OLIMPO BOURBON PRETO ESP,8069910005,1,1,both,0,0
2840,VESTUARIO,PRETO,G,CALCINHA / BOTTOM,CALCINHA CJ ELLA RENDA PRETA FORRO PINK,9560460001,3,3,both,0,0
2841,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA  JV MSA INK USED TANK ESMERIL BARR,9415800002,3,0,left_only,-3,3
2842,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS CRN PRD INK USED TANK SKY RA,9479720001,1,0,left_only,-1,1
2843,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN SLO INK BASICA STONE  LI,9383920001,4,1,both,-3,3
2844,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN PRD INK USED TANK BARRA,9480860006,2,1,both,-1,1
2845,VESTUARIO,BEGE,34-38,MEIA CASUAL/ESPORTIVA,MEIA SAPATILHA INVISIVEL APP ACC REF 776,8753980001,67,5,both,-62,62
2846,VESTUARIO,ROSA,M,KIT CALCINHA,CALCINHA CR PRD ELLA POA ESTAMPADO ROSA,9388840001,2,2,both,0,0
2847,VESTUARIO,ROSA,P,KIT CALCINHA,2 CALCINHAS BIQUNI  CR MSA RENDA RUSTICA,9692930004,1,1,both,0,0
2848,VESTUARIO,BEGE,48,SOUTIEN / TOP,SOUTIEN TRS POA BEGE REF 61411   DEMILLU,9362390002,5,2,both,-3,3
2849,VESTUARIO,JEANS,50,BOTTOM CURTO JEANS PLUS,SHORT JEANS PS MSA INK USED BARRA VIRADA,9480960001,2,1,both,-1,1
2850,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CF PRD INK RASGOS LISO CNBF3,9480060002,1,1,both,0,0
2851,VESTUARIO,PRETO,42,SOUTIEN / TOP,2 SOUTIENS APP  TRS BASE C  BJ SEM ARO R,8539820001,6,5,both,-1,1
2852,VESTUARIO,PRETO,44,SOUTIEN / TOP,SOUTIEN BASE CJ MSA ELLA BICOLOR LISO PR,9424750003,2,1,both,-1,1
2853,VESTUARIO,CHOCOLATE,G,CALCINHA / BOTTOM,3 CALCINHAS APP TRS COTTON POA CHOCO BRA,7326160003,3,3,both,0,0
2854,BELEZA,OTHER,OTHER,LAPIS,LAPIS  WL VULT VULT LAP SOBRANC 003 12g,9032470000,2,2,both,0,0
2855,VESTUARIO,VERMELHO,G,KIT CALCINHA,CALCINHA CJ  ELLA VERMELHO E PRETO  LISO,9339240001,2,1,both,-1,1
2856,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,SHORT CY SAW EVT LAN MARCA DE TERCEIROS,9703570004,2,0,left_only,-2,2
2857,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO PRATA,RELOGIO MASC TUGUIR PRATA KIT PULSEIRA A,9728590000,1,2,both,1,0
2858,ELETRO-ELETRONICOS,OTHER,OTHER,KIT FEMININO DOURADO,RELOGIO CONDOR MAS DOURADO P3 KIT CANIVE,9518160000,1,1,both,0,0
2859,VESTUARIO,PRETO,42,BOTTOM CURTO SARJA,BERMUDA SARJA CRN MSA INK BARRA CHUVEIRI,9642850003,6,6,both,0,0
2860,VESTUARIO,PRETO,34/39,MEIA CASUAL/ESPORTIVA,2 PARES MEIA INVISIVEL ACC SLO URSO   CI,9434620001,1,0,left_only,-1,1
2861,VESTUARIO,CINZA,G,BERMUDOL/SHORT DOLL,BERMULDOLL MANGA CURTA CR PRD ELLA  CINZ,9656040003,1,0,left_only,-1,1
2862,VESTUARIO,PRETO,P,KIT CALCINHA,CALC TG GALIS KIT P1 2X1 PTO ROXO LIV C7,8517010001,1,0,left_only,-1,1
2863,VESTUARIO,JEANS,52,TOP PLUS,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9427230003,1,1,both,0,0
2864,VESTUARIO,JEANS,46,BOTTOM CURTO JEANS,BERMUDA JEANS CRN MSA INK USED BARRA FEI,9573060006,2,2,both,0,0
2865,VESTUARIO,JEANS,40,SAIA,SHORT JEANS JV MSA INK ELASTICO CINTURA,9592950004,3,0,left_only,-3,3
2866,VESTUARIO,ROXO,46,CALÇA JEANS,CALCA JEANS CRN MSA INK RASGOS BARRA VIR,9427150012,1,0,left_only,-1,1
2867,VESTUARIO,PRETO,46,CALÇA JEANS,CALCA  CF PRD INK ABERTURA BARRA LISO 50,9480050005,1,1,both,0,0
2868,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN PRD INK EVT SUPER STONE,9561450004,2,0,left_only,-2,2
2869,VESTUARIO,PRETO,38,CALÇA SARJA,CALCA APP SARJA CS NEU 5 POCKETS SLIM LI,7588420002,1,0,left_only,-1,1
2870,VESTUARIO,ROSA,GG,CAMISOLA / ROBE,CAMISOLA MANGA CURTA CR PRD ELLA ESTAMPA,9569840002,3,3,both,0,0
2871,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA   SAW MARCA DE TERCEIROS CALCA BOO,9660040003,2,1,both,-1,1
2872,VESTUARIO,PRETO,UNICO,ÓCULOS ACETATO,OCULOS  C5 MSA MAIS ACESSORIOS FEM ACE P,9682760001,1,1,both,0,0
2873,VESTUARIO,ROSA,G,SHORT DOLL,SHORT DOLL MANGA CURTA CR SLO ELLA STAY,9470230001,1,1,both,0,0
2874,VESTUARIO,PRETO,46,SOUTIEN / TOP,SOUTIEN  C9 PRD ELLA BORBOLETA LISO PRET,9380890002,6,2,both,-4,4
2875,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN MSA INK USED BIGODE BARR,9384570004,2,0,left_only,-2,2
2876,VESTUARIO,JEANS,34,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384110001,1,0,left_only,-1,1
2877,VESTUARIO,BRANCO,M,KIT CALCINHA,CALCINHA CR SLO ELLA 2 PCS COTTON VICHY,9280790003,1,1,both,0,0
2878,BELEZA,OTHER,OTHER,MASCARA,SIAGE MASCARA CAPILAR REGENERACAO POS QU,9170570000,1,0,left_only,-1,1
2879,ELETRO-ELETRONICOS,OTHER,OTHER,SAMSUNG,SAMS GALAXY A23 AZUL 128GB SM A235MLBGZT,9561380000,1,1,both,0,0
2880,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA CM MSA INK SLIM LAVAGEM COM USED F,9440460007,1,0,left_only,-1,1
2881,VESTUARIO,CINZA,GG,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA GA,9438680003,1,1,both,0,0
2882,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS EVT JNS CRN MSA INK JOGGER J,9532900002,2,0,left_only,-2,2
2883,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN MSA INK USED TANK RASGOS,9412320004,1,1,both,0,0
2884,VESTUARIO,JEANS,48,CALÇA JEANS,CALCA JEANS CRN MSA INK JOGGER JEANS BAS,9532910002,1,0,left_only,-1,1
2885,VESTUARIO,BRANCO,M,KIT CALCINHA,CALCINHA JV CN SLO ELLA CORACAO ESTAMPAD,9588750003,3,3,both,0,0
2886,VESTUARIO,JEANS,46,CALÇA JEANS PLUS,CALCA JEANS PS MSA INK USED E BARRA CHUV,9383740004,1,1,both,0,0
2887,VESTUARIO,JEANS,46,CALÇA JEANS,CALCA JEANS CRN MSA INK SUPER STONE   US,9486270006,1,0,left_only,-1,1
2888,VESTUARIO,PRETO,G,CALCINHA / BOTTOM,CINTA APP CALCINHA TRS FAIXA ULTRA ZERO,8332790003,2,2,both,0,0
2889,VESTUARIO,JEANS,44,BOTTOM CURTO JEANS,SHORT JEANS CRN PRD INK ELASTICO NO COS,9420230005,2,2,both,0,0
2890,VESTUARIO,PRETO,40,SOUTIEN / TOP,SOUTIEN BASE CJ MSA ELLA BICOLOR LISO PR,9424780001,2,1,both,-1,1
2891,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CDD PRD INK VISTA ABOTOADA L,9415650004,2,0,left_only,-2,2
2892,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CF MSA INK USED TANK DIRT LI,9579550003,4,4,both,0,0
2893,VESTUARIO,AZUL,GG,KIT CALCINHA,KIT CALCINHA CR SLO ELLA LISO MARINHO GG,9679470004,1,1,both,0,0
2894,BELEZA,OTHER,OTHER,KIT FEMININO,COMBO  WK JEQUITI ESTOJO PATRICIA ABRAVA,9413250000,18,18,both,0,0
2895,VESTUARIO,ROXO,38,BOTTOM CURTO SARJA,BERMUDA SARJA CRN SLO INK BARRA VIRADA 1,9384650005,1,1,both,0,0
2896,VESTUARIO,BRANCO,34-38,MEIA CASUAL/ESPORTIVA,MEIA SAPATILHA INVISIVEL APP ACC BRANCO,8299320001,34,1,both,-33,33
2897,VESTUARIO,PRETO,P,CALCINHA / BOTTOM,CALCINHA  APP5 SNS SLO PP BIQUINI PRETO,7575560001,5,5,both,0,0
2898,VESTUARIO,VERDE,38,CALÇA SARJA,CALCA JOGGER MSA INK VERDE LAVADO LISO 8,9596180002,2,0,left_only,-2,2
2899,ELETRO-ELETRONICOS,OTHER,OTHER,MASCULINO EMBORRACHADO,RELOGIO XGAMES MASC PRETO P3 DIGITAL XMP,9276180000,1,1,both,0,0
2900,VESTUARIO,VINHO,P,CALCINHA / BOTTOM,CALCINHA CJ MSA ELLA BICOLOR VINHO P VIN,9687080003,1,1,both,0,0
2901,BELEZA,OTHER,OTHER,PERFUME,COLONIA DESODORANTE MASCULINA PORTIOLLI,8687210000,5,4,both,-1,1
2902,VESTUARIO,VINHO,46,SOUTIEN / TOP,SOUTIEN CJ MSA ELLA BICOLOR VINHO 46 VIN,9687070008,2,2,both,0,0
2903,VESTUARIO,JEANS,44,BOTTOM  JOVEM,CALCA JEANS CRN PRD INK CALCA SKINNY USE,9566290005,2,0,left_only,-2,2
2904,VESTUARIO,JEANS,40,SAIA,BERMUDA JEANS CF MSA INK MOM MEIA COXA L,9592970004,4,0,left_only,-4,4
2905,VESTUARIO,PRETO,G,KIT CALCINHA,2 CALCINHAS TG CALCA ALTA RENDA LATERAL,9664740001,2,2,both,0,0
2906,VESTUARIO,PRETO,UNICO,ÓCULOS METAL,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM ME,9724460001,1,1,both,0,0
2907,VESTUARIO,JEANS,34,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384680006,2,2,both,0,0
2908,VESTUARIO,BEGE,M,CALCINHA / BOTTOM,3 CALCINHAS APP TRS BIQUINI COTTON LISO,8831750003,2,0,left_only,-2,2
2909,VESTUARIO,VINHO,48,CALÇA SARJA,CALCA CM MSA INK SLIM VINHO EMP 5 POCKET,9440750002,2,0,left_only,-2,2
2910,VESTUARIO,BRANCO,M,KIT CALCINHA,CALCINHA JV CN SLO ELLA BORBOLETA ESTAMP,9456480004,1,1,both,0,0
2911,VESTUARIO,ROSA,M,KIT CALCINHA,2 CALCINHAS BIQUINI CR SLO ELLA ESTAMPAD,9657140002,3,3,both,0,0
2912,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO PRATA,RELOGIO TUGUIR MASC PRATA KIT PULSEIRA A,9553190000,1,1,both,0,0
2913,VESTUARIO,JEANS,12,CALÇA,CALCA C8 PRD CLOCHARD JUVA INK SUPER STO,9406150001,1,0,left_only,-1,1
2914,VESTUARIO,BRANCO,44,BOTTOM CURTO SARJA,BERMUDA SARJA CRN PRD INK LISO BRANCO 44,9676030004,3,0,left_only,-3,3
2915,VESTUARIO,BEGE,M,CALCINHA / BOTTOM,BERMUDA MODELADORA ST COTTON RDA PERNA C,8766940001,2,1,both,-1,1
2916,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS  BIO MARCA DE TERCEIROS Flar,9697880001,1,1,both,0,0
2917,VESTUARIO,VERDE,40,CALÇA SARJA,CALCA CM MSA EVT LCM INK VERDE EMP SLIM,9440740003,1,0,left_only,-1,1
2918,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,SHORT JEANS JV MSA INK BARRA CHUVEIRINHO,9167460005,3,0,left_only,-3,3
2919,VESTUARIO,BRANCO,G,CAMISOLA / ROBE,CAMISOLA MANGA CURTA JV CN PRD ELLA FIVE,9654600001,3,1,both,-2,2
2920,VESTUARIO,CINZA,M,SHORT DOLL,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9581400001,11,10,both,-1,1
2921,VESTUARIO,CINZA,G,CAMISOLA / ROBE,CAMISOLA MANGA CURTA JV CN SLO DISNEY V,9443510001,1,1,both,0,0
2922,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,BERMUDA JEANS CRN MSA INK USED BARRA DES,9573000004,3,2,both,-1,1
2923,VESTUARIO,JEANS,44,BOTTOM  JOVEM,CALCA  CRN EVT JNS PRD INK RECORTE USED,9578470005,2,0,left_only,-2,2
2924,VESTUARIO,JEANS,50,CALÇA JEANS PLUS,CALCA JEANS PS PRD INK USED TANK RASGOS,9481140003,1,0,left_only,-1,1
2925,VESTUARIO,BEGE,EG,CALCINHA / BOTTOM,CINTA APP TRS MODELADORA REF 01 404 2,8604980004,4,2,both,-2,2
2926,VESTUARIO,JEANS,34,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BASICO STONADO L,9383990001,2,2,both,0,0
2927,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS JV PRD INK USED TANK BARRA D,9479570001,1,0,left_only,-1,1
2928,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS JV PRD INK CALCA  JV PRD INK,9561520003,1,1,both,0,0
2929,VESTUARIO,AZUL,P,CAMISOLA / ROBE,CAMISOLA MANGA CURTA CR PRD ELLA LISO AZ,9569190004,4,4,both,0,0
2930,VESTUARIO,JEANS,34,CALÇA JEANS,CALCA CY SAW EVT LAN MARCA DE TERCEIROS,9703620001,1,0,left_only,-1,1
2931,VESTUARIO,JEANS,38,SAIA,SHORT JEANS JV MSA INK ELASTICO CINTURA,9592960003,2,1,both,-1,1
2932,VESTUARIO,ROSA,GG,CAMISOLA / ROBE,CAMISOLA MANGA CURTA CR PRD ELLA LISO 89,9590760002,8,8,both,0,0
2933,VESTUARIO,JEANS,10,CALÇA,CALCA C8 JUVA PRD INK SKY BLEACH COM USE,9484020001,1,0,left_only,-1,1
2934,VESTUARIO,AZUL,46,BERMUDA SARJA,BERMUDA SARJA CRN MSA INK BERMUDA CHINO,9637480013,2,0,left_only,-2,2
2935,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS JV MSA INK VISTA ABOTOADA ST,9383950003,7,0,left_only,-7,7
2936,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA CM SLO INK SLIM AMACIADA 5 POCKETS,9440390007,5,0,left_only,-5,5
2937,VESTUARIO,JEANS,40,INTEIRO,MACACAO SEM MANGA JEANS CRN PRD INK DIRT,9480820003,2,2,both,0,0
